lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
massíroz	masszíroz	[/V][Prs.NDef.2Sg]	1.820406644340597	56675	z	z		3	vc	NA	NA	NA	NA	NA	ol	massírozol	masszírozol	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	massírozol
méjed	mélyed	[/V][Prs.NDef.2Sg]	1.2832074179059685	16451	d	d		2	vc	NA	NA	NA	NA	NA	s	méjeds	mélyedsz	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	méjeds
pussant	pusszant	[/V][Prs.1Sg›2]	-0.4766188513289148	286	nt	n	t	2	cc	pussantalak	pusszantalak	alak	107	-0.9036011067727482	lak	pussantlak	pusszantlak	60	-1.1548336340743142	1.7833333333333334	0.5784842722398056	TRUE	Prs.1Sg›2 (mondalak)	1749	test	pussantlak
pussant	pusszant	[/V][Prs.1Sg›2]	-0.4766188513289148	286	nt	n	t	2	cc	pussantalak	pusszantalak	alak	107	-0.9036011067727482	lak	pussantlak	pusszantlak	60	-1.1548336340743142	1.7833333333333334	0.5784842722398056	TRUE	Prs.1Sg›2 (mondalak)	1749	test	pussantlak
šuhint	suhint	[/V][Prs.NDef.3Pl]	0.7173226386739786	4470	nt	n	t	2	cc	šuhintanak	suhintanak	anak	107	-0.9036011067727482	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	šuhintanak
šüt	süt	[/V][Prs.NDef.2Pl]	2.8105695617002	554057	t	t		1	vc	NA	NA	NA	NA	NA	tök	šüttök	süttök	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	šüttök
vakol	vakol	[/V][Prs.NDef.3Pl]	0.83171417934041	5817	l	l		2	vc	NA	NA	NA	NA	NA	nak	vakolnak	vakolnak	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	vakolnak
vitáz	vitáz	[/V][Prs.NDef.3Pl]	1.4368615411282433	23434	z	z		2	vc	NA	NA	NA	NA	NA	nak	vitáznak	vitáznak	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	vitáznak
árast	áraszt	[/V][Prs.1Sg›2]	2.0384301389270374	93630	st	s	t	2	cc	árastalak	árasztalak	alak	107	-0.9036011067727482	lak	árastlak	árasztlak	3	-2.455863629738295	35.666666666666664	3.574216545793796	TRUE	Prs.1Sg›2 (mondalak)	1749	test	árastlak
árast	áraszt	[/V][Prs.1Sg›2]	2.0384301389270374	93630	st	s	t	2	cc	árastalak	árasztalak	alak	107	-0.9036011067727482	lak	árastlak	árasztlak	3	-2.455863629738295	35.666666666666664	3.574216545793796	TRUE	Prs.1Sg›2 (mondalak)	1749	test	árastlak
árul	árul	[/V][Prs.1Sg›2]	2.5982755530608532	339829	l	l		2	vc	NA	NA	NA	NA	NA	lak	árullak	árullak	107	-0.9036011067727482	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	árullak
ízlel	ízlel	[/V][Prs.NDef.2Sg]	1.4164286423567738	22357	l	l		2	vc	NA	NA	NA	NA	NA	s	ízlels	ízlelsz	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	ízlels
őrül	őrül	[/V][Prs.NDef.2Sg]	1.122775580229777	11370	l	l		2	vc	NA	NA	NA	NA	NA	s	őrüls	őrülsz	107	-0.9036011067727482	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	őrüls
čal	csal	[/V][Prs.1Sg›2]	2.298171105561805	170277	l	l		1	vc	NA	NA	NA	NA	NA	lak	čallak	csallak	106	-0.9076790191931876	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	čallak
faggat	faggat	[/V][Prs.NDef.2Sg]	1.7267697318101454	45683	t	t		2	vc	NA	NA	NA	NA	NA	s	faggats	faggatsz	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	faggats
foḏ	fogy	[/V][Prs.NDef.2Pl]	2.523956283792034	286379	ḏ	ḏ		1	vc	NA	NA	NA	NA	NA	tok	foḏtok	fogytok	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	foḏtok
formál	formál	[/V][Prs.NDef.2Pl]	2.386514673542796	208689	l	l		2	vc	NA	NA	NA	NA	NA	tok	formáltok	formáltok	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	formáltok
körít	körít	[/V][Prs.NDef.3Pl]	0.9132284794214296	7018	t	t		2	vc	körítenek	körítenek	enek	106	-0.9076790191931876	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	körítenek
lebben	lebben	[/V][Prs.NDef.2Pl]	0.5731140754704827	3207	n	n		2	vc	NA	NA	NA	NA	NA	tek	lebbentek	lebbentek	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	lebbentek
megrohad	megrohad	[/V][Prs.NDef.3Pl]	0.45618119990657463	2450	d	d		3	vc	NA	NA	NA	NA	NA	nak	megrohadnak	megrohadnak	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	megrohadnak
püföl	püföl	[/V][Prs.NDef.3Pl]	0.9597217533477076	7811	l	l		2	vc	NA	NA	NA	NA	NA	nek	püfölnek	püfölnek	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	püfölnek
sissen	szisszen	[/V][Prs.NDef.2Pl]	0.498700460228054	2702	n	n		2	vc	NA	NA	NA	NA	NA	tek	sissentek	szisszentek	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	sissentek
tereget	tereget	[/V][Prs.NDef.2Pl]	0.9988288195011816	8547	t	t		3	vc	NA	NA	NA	NA	NA	tek	teregettek	teregettek	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	teregettek
tervel	tervel	[/V][Prs.NDef.3Pl]	0.6184651135149173	3560	l	l		2	vc	NA	NA	NA	NA	NA	nek	tervelnek	tervelnek	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	tervelnek
tervel	tervel	[/V][Prs.NDef.2Pl]	0.6184651135149173	3560	l	l		2	vc	NA	NA	NA	NA	NA	tek	terveltek	terveltek	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	terveltek
érvéṉešül	érvényesül	[/V][Prs.NDef.2Sg]	2.442305533099588	237296	l	l		4	vc	NA	NA	NA	NA	NA	s	érvéṉešüls	érvényesülsz	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	érvéṉešüls
üt	üt	[/V][Prs.NDef.2Pl]	2.626678802726041	362797	t	t		1	vc	NA	NA	NA	NA	NA	tök	üttök	üttök	106	-0.9076790191931876	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	üttök
borotvál	borotvál	[/V][Prs.NDef.3Pl]	1.1592794763303902	12367	l	l		3	vc	NA	NA	NA	NA	NA	nak	borotválnak	borotválnak	105	-0.9117955853880196	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	borotválnak
hošpitál	hospitál	[/V][Prs.NDef.3Pl]	0.0773150721818541	1024	l	l		3	vc	NA	NA	NA	NA	NA	nak	hošpitálnak	hospitálnak	105	-0.9117955853880196	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	hošpitálnak
jelentget	jelentget	[/V][Prs.NDef.3Pl]	0.15938481517116285	1237	t	t		3	vc	NA	NA	NA	NA	NA	nek	jelentgetnek	jelentgetnek	105	-0.9117955853880196	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	jelentgetnek
jutalmaz	jutalmaz	[/V][Prs.NDef.2Sg]	2.0924561646510114	106033	z	z		3	vc	NA	NA	NA	NA	NA	ol	jutalmazol	jutalmazol	105	-0.9117955853880196	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	jutalmazol
kajtat	kajtat	[/V][Prs.NDef.3Pl]	0.46996394488644694	2529	t	t		2	vc	NA	NA	NA	NA	NA	nak	kajtatnak	kajtatnak	105	-0.9117955853880196	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kajtatnak
maḏaráz	magyaráz	[/V][Prs.NDef.2Pl]	2.7559845772721396	488618	z	z		3	vc	NA	NA	NA	NA	NA	tok	maḏaráztok	magyaráztok	105	-0.9117955853880196	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	maḏaráztok
megér	megér	[/V][Prs.NDef.2Sg]	2.7408494473262284	471883	r	r		2	vc	NA	NA	NA	NA	NA	s	megérs	megérsz	105	-0.9117955853880196	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	megérs
senved	szenved	[/V][Prs.1Sg›2]	2.9244561720243456	720180	d	d		2	vc	NA	NA	NA	NA	NA	lek	senvedlek	szenvedlek	105	-0.9117955853880196	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	senvedlek
sublimál	szublimál	[/V][Prs.NDef.3Pl]	0.36433782974734485	1983	l	l		3	vc	NA	NA	NA	NA	NA	nak	sublimálnak	szublimálnak	105	-0.9117955853880196	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	sublimálnak
sédít	szédít	[/V][Prs.NDef.3Pl]	0.6236793776646107	3603	t	t		2	vc	sédítenek	szédítenek	enek	105	-0.9117955853880196	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	sédítenek
tereget	tereget	[/V][Prs.NDef.2Sg]	0.9988288195011816	8547	t	t		3	vc	NA	NA	NA	NA	NA	s	teregets	teregetsz	105	-0.9117955853880196	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	teregets
változtat	változtat	[/V][Prs.1Sg›2]	2.651973577984543	384555	t	t		3	vc	NA	NA	NA	NA	NA	lak	változtatlak	változtatlak	105	-0.9117955853880196	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	változtatlak
brummog	brummog	[/V][Prs.NDef.3Pl]	0.17659366244642882	1287	g	g		2	vc	NA	NA	NA	NA	NA	nak	brummognak	brummognak	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	brummognak
békél	békél	[/V][Prs.NDef.3Pl]	0.6023092355848126	3430	l	l		2	vc	NA	NA	NA	NA	NA	nek	békélnek	békélnek	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	békélnek
čépel	csépel	[/V][Prs.NDef.3Pl]	0.7231133175548741	4530	l	l		2	vc	NA	NA	NA	NA	NA	nek	čépelnek	csépelnek	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	čépelnek
dacol	dacol	[/V][Prs.NDef.2Sg]	1.3584061686204492	19561	l	l		2	vc	NA	NA	NA	NA	NA	s	dacols	dacolsz	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	dacols
felez	felez	[/V][Prs.NDef.2Pl]	1.2016065502529192	13633	z	z		2	vc	NA	NA	NA	NA	NA	tek	feleztek	feleztek	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	feleztek
fröččen	fröccsen	[/V][Prs.NDef.3Pl]	0.6987631899386115	4283	n	n		2	vc	NA	NA	NA	NA	NA	nek	fröččennek	fröccsennek	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	fröččennek
ḏilkol	gyilkol	[/V][Prs.NDef.2Pl]	1.8520244511461	60955	l	l		2	vc	NA	NA	NA	NA	NA	tok	ḏilkoltok	gyilkoltok	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	ḏilkoltok
ḏón	gyón	[/V][Prs.NDef.2Sg]	1.2141656407521126	14033	n	n		1	vc	NA	NA	NA	NA	NA	s	ḏóns	gyónsz	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	ḏóns
időzít	időzít	[/V][Prs.NDef.2Sg]	1.7093312182346516	43885	t	t		3	vc	időzítes	időzítesz	es	104	-0.9159515451591774	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	időzítes
kukkant	kukkant	[/V][Prs.NDef.3Pl]	0.995564582543706	8483	nt	n	t	2	cc	kukkantanak	kukkantanak	anak	104	-0.9159515451591774	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	kukkantanak
köhéčel	köhécsel	[/V][Prs.NDef.3Pl]	0.4064665568484828	2185	l	l		3	vc	NA	NA	NA	NA	NA	nek	köhéčelnek	köhécselnek	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	köhéčelnek
köt	köt	[/V][Prs.1Sg›2]	3.192315143411425	1334443	t	t		1	vc	NA	NA	NA	NA	NA	lek	kötlek	kötlek	104	-0.9159515451591774	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	kötlek
odébbáll	odébbáll	[/V][Prs.NDef.2Sg]	0.7400360226709383	4710	ll	l	l	3	cc	odébbállas	odébbállasz	as	2	-2.6319548887939765	s	odébbálls	odébbállsz	104	-0.9159515451591774	0.019230769230769232	-3.951243718581427	TRUE	Prs.NDef.2Sg (mondas)	4096	test	odébbálls
odébbáll	odébbáll	[/V][Prs.NDef.2Sg]	0.7400360226709383	4710	ll	l	l	3	cc	odébbállas	odébbállasz	as	2	-2.6319548887939765	s	odébbálls	odébbállsz	104	-0.9159515451591774	0.019230769230769232	-3.951243718581427	TRUE	Prs.NDef.2Sg (mondas)	4096	test	odébbálls
pécéz	pécéz	[/V][Prs.NDef.2Pl]	0.4484912058170722	2407	z	z		2	vc	NA	NA	NA	NA	NA	tek	pécéztek	pécéztek	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	pécéztek
selel	szelel	[/V][Prs.NDef.3Pl]	0.30781388665937337	1741	l	l		2	vc	NA	NA	NA	NA	NA	nek	selelnek	szelelnek	104	-0.9159515451591774	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	selelnek
akadájoz	akadályoz	[/V][Prs.NDef.2Sg]	2.568008612101917	316952	z	z		4	vc	NA	NA	NA	NA	NA	ol	akadájozol	akadályozol	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	akadájozol
čipked	csipked	[/V][Prs.NDef.2Pl]	0.9069328912207232	6917	d	d		2	vc	NA	NA	NA	NA	NA	tek	čipkedtek	csipkedtek	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	čipkedtek
destillál	desztillál	[/V][Prs.NDef.3Pl]	0.23403691133229865	1469	l	l		3	vc	NA	NA	NA	NA	NA	nak	destillálnak	desztillálnak	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	destillálnak
dörgöl	dörgöl	[/V][Prs.NDef.3Pl]	0.969290036016544	7985	l	l		2	vc	NA	NA	NA	NA	NA	nek	dörgölnek	dörgölnek	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	dörgölnek
elbambul	elbambul	[/V][Prs.NDef.2Sg]	0.5585168817793685	3101	l	l		3	vc	NA	NA	NA	NA	NA	s	elbambuls	elbambulsz	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	elbambuls
emést	emészt	[/V][Prs.NDef.2Sg]	1.792510213214763	53149	st	s	t	2	cc	eméstes	emésztesz	es	103	-0.9201476597527856	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	eméstes
hümmög	hümmög	[/V][Prs.NDef.2Sg]	0.981728402515666	8217	g	g		2	vc	NA	NA	NA	NA	NA	s	hümmögs	hümmögsz	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	hümmögs
keṯeg	ketyeg	[/V][Prs.NDef.2Pl]	1.3183856210387446	17839	g	g		2	vc	NA	NA	NA	NA	NA	tek	keṯegtek	ketyegtek	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	keṯegtek
kuṯul	kutyul	[/V][Prs.NDef.3Pl]	0.608094883318671	3476	l	l		2	vc	NA	NA	NA	NA	NA	nak	kuṯulnak	kutyulnak	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kuṯulnak
lapul	lapul	[/V][Prs.NDef.2Sg]	1.8283489620577444	57721	l	l		2	vc	NA	NA	NA	NA	NA	s	lapuls	lapulsz	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	lapuls
pismog	piszmog	[/V][Prs.NDef.3Pl]	0.2295795220650612	1454	g	g		2	vc	NA	NA	NA	NA	NA	nak	pismognak	piszmognak	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	pismognak
riad	riad	[/V][Prs.NDef.2Pl]	1.6930987318118216	42275	d	d		2	vc	NA	NA	NA	NA	NA	tok	riadtok	riadtok	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	riadtok
tévejeg	tévelyeg	[/V][Prs.NDef.2Sg]	0.8436436689621922	5979	g	g		3	vc	NA	NA	NA	NA	NA	s	tévejegs	tévelyegsz	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	tévejegs
védelmez	védelmez	[/V][Prs.NDef.2Sg]	1.7278047276217243	45792	z	z		3	vc	NA	NA	NA	NA	NA	el	védelmezel	védelmezel	103	-0.9201476597527856	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	védelmezel
čes	csesz	[/V][Prs.NDef.2Sg]	1.3564479793928284	19473	s	s		1	vc	NA	NA	NA	NA	NA	el	česel	cseszel	102	-0.9243847126960404	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	česel
eṉeleg	enyeleg	[/V][Prs.NDef.2Pl]	0.30806326621368657	1742	g	g		3	vc	NA	NA	NA	NA	NA	tek	eṉelegtek	enyelegtek	102	-0.9243847126960404	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	eṉelegtek
hint	hint	[/V][Prs.NDef.2Sg]	1.5869611793795713	33109	nt	n	t	1	cc	hintes	hintesz	es	102	-0.9243847126960404	s	hints	hintsz	2	-2.6319548887939765	51	3.9318256327243257	TRUE	Prs.NDef.2Sg (mondas)	4096	test	hints
hint	hint	[/V][Prs.NDef.2Sg]	1.5869611793795713	33109	nt	n	t	1	cc	hintes	hintesz	es	102	-0.9243847126960404	s	hints	hintsz	2	-2.6319548887939765	51	3.9318256327243257	TRUE	Prs.NDef.2Sg (mondas)	4096	test	hints
isogat	iszogat	[/V][Prs.NDef.2Sg]	1.2782157775422989	16263	t	t		3	vc	NA	NA	NA	NA	NA	s	isogats	iszogatsz	102	-0.9243847126960404	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	isogats
kaptat	kaptat	[/V][Prs.NDef.3Pl]	1.1962537256739687	13466	t	t		2	vc	NA	NA	NA	NA	NA	nak	kaptatnak	kaptatnak	102	-0.9243847126960404	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kaptatnak
kečegtet	kecsegtet	[/V][Prs.NDef.2Sg]	1.6784835060218712	40876	t	t		3	vc	NA	NA	NA	NA	NA	s	kečegtets	kecsegtetsz	102	-0.9243847126960404	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	kečegtets
ločog	locsog	[/V][Prs.NDef.2Sg]	0.5343271785225943	2933	g	g		2	vc	NA	NA	NA	NA	NA	s	ločogs	locsogsz	102	-0.9243847126960404	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	ločogs
monologizál	monologizál	[/V][Prs.NDef.3Pl]	-0.04424392377506522	774	l	l		5	vc	NA	NA	NA	NA	NA	nak	monologizálnak	monologizálnak	102	-0.9243847126960404	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	monologizálnak
parančolgat	parancsolgat	[/V][Prs.NDef.2Sg]	0.512307884968014	2788	t	t		4	vc	NA	NA	NA	NA	NA	s	parančolgats	parancsolgatsz	102	-0.9243847126960404	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	parančolgats
rejt	rejt	[/V][Prs.1Sg›2]	2.5010631926907587	271674	jt	j	t	1	cc	rejtelek	rejtelek	elek	102	-0.9243847126960404	lek	rejtlek	rejtlek	4	-2.3309248931299953	25.5	3.2386784521643803	TRUE	Prs.1Sg›2 (mondalak)	1749	test	rejtlek
rejt	rejt	[/V][Prs.1Sg›2]	2.5010631926907587	271674	jt	j	t	1	cc	rejtelek	rejtelek	elek	102	-0.9243847126960404	lek	rejtlek	rejtlek	4	-2.3309248931299953	25.5	3.2386784521643803	TRUE	Prs.1Sg›2 (mondalak)	1749	test	rejtlek
basogat	baszogat	[/V][Prs.NDef.2Sg]	0.7161551796862611	4458	t	t		3	vc	NA	NA	NA	NA	NA	s	basogats	baszogatsz	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	basogats
čerkés	cserkész	[/V][Prs.NDef.3Pl]	1.564013913282134	31405	s	s		2	vc	NA	NA	NA	NA	NA	nek	čerkésnek	cserkésznek	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	čerkésnek
dudál	dudál	[/V][Prs.NDef.2Sg]	1.0591708265846589	9821	l	l		2	vc	NA	NA	NA	NA	NA	s	dudáls	dudálsz	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	dudáls
ejakulál	ejakulál	[/V][Prs.NDef.3Pl]	0.02462240260213743	907	l	l		4	vc	NA	NA	NA	NA	NA	nak	ejakulálnak	ejakulálnak	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ejakulálnak
halás	halász	[/V][Prs.NDef.2Sg]	2.198345009584852	135310	s	s		2	vc	NA	NA	NA	NA	NA	ol	halásol	halászol	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	halásol
humorizál	humorizál	[/V][Prs.NDef.3Pl]	0.4058698617943653	2182	l	l		4	vc	NA	NA	NA	NA	NA	nak	humorizálnak	humorizálnak	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	humorizálnak
kelepel	kelepel	[/V][Prs.NDef.3Pl]	0.02510096406312724	908	l	l		3	vc	NA	NA	NA	NA	NA	nek	kelepelnek	kelepelnek	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kelepelnek
kínoz	kínoz	[/V][Prs.1Sg›2]	1.81841740616127	56416	z	z		2	vc	NA	NA	NA	NA	NA	lak	kínozlak	kínozlak	101	-0.9286635106753152	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	kínozlak
leél	leél	[/V][Prs.NDef.3Pl]	1.3432930524467044	18892	l	l		2	vc	NA	NA	NA	NA	NA	nek	leélnek	leélnek	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	leélnek
ṉomkod	nyomkod	[/V][Prs.NDef.2Sg]	1.7350001033904496	46557	d	d		2	vc	NA	NA	NA	NA	NA	s	ṉomkods	nyomkodsz	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	ṉomkods
šodor	sodor	[/V][Prs.NDef.2Sg]	2.1976479616763296	135093	r	r		2	vc	NA	NA	NA	NA	NA	s	šodors	sodorsz	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	šodors
šoksorošít	sokszorosít	[/V][Prs.NDef.3Pl]	0.9653013941311652	7912	t	t		4	vc	šoksorošítanak	sokszorosítanak	anak	101	-0.9286635106753152	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	šoksorošítanak
sabadalmaztat	szabadalmaztat	[/V][Prs.NDef.3Pl]	1.2368070694180735	14784	t	t		5	vc	NA	NA	NA	NA	NA	nak	sabadalmaztatnak	szabadalmaztatnak	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	sabadalmaztatnak
serez	szerez	[/V][Prs.NDef.2Sg]	3.325026362106273	1811387	z	z		2	vc	NA	NA	NA	NA	NA	el	serezel	szerezel	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	serezel
tékozol	tékozol	[/V][Prs.NDef.3Pl]	0.5223168871991185	2853	l	l		3	vc	NA	NA	NA	NA	NA	nak	tékozolnak	tékozolnak	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	tékozolnak
tölt	tölt	[/V][Prs.1Sg›2]	3.4380290110614276	2349708	lt	l	t	1	cc	töltelek	töltelek	elek	101	-0.9286635106753152	lek	töltlek	töltlek	1	-2.932984884457958	101	4.61512051684126	TRUE	Prs.1Sg›2 (mondalak)	1749	test	töltlek
tölt	tölt	[/V][Prs.1Sg›2]	3.4380290110614276	2349708	lt	l	t	1	cc	töltelek	töltelek	elek	101	-0.9286635106753152	lek	töltlek	töltlek	1	-2.932984884457958	101	4.61512051684126	TRUE	Prs.1Sg›2 (mondalak)	1749	test	töltlek
tűzdel	tűzdel	[/V][Prs.NDef.2Pl]	0.9028958473594368	6853	l	l		2	vc	NA	NA	NA	NA	NA	tek	tűzdeltek	tűzdeltek	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	tűzdeltek
vadít	vadít	[/V][Prs.NDef.3Pl]	0.22868252797977803	1451	t	t		2	vc	vadítanak	vadítanak	anak	101	-0.9286635106753152	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	vadítanak
vitat	vitat	[/V][Prs.NDef.2Sg]	2.190497612629136	132887	t	t		2	vc	NA	NA	NA	NA	NA	s	vitats	vitatsz	101	-0.9286635106753152	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	vitats
beleöl	beleöl	[/V][Prs.NDef.2Sg]	0.7733060728008055	5085	l	l		3	vc	NA	NA	NA	NA	NA	s	beleöls	beleölsz	100	-0.9329848844579578	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	beleöls
blokkol	blokkol	[/V][Prs.NDef.2Sg]	1.865375674171075	62858	l	l		2	vc	NA	NA	NA	NA	NA	s	blokkols	blokkolsz	100	-0.9329848844579578	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	blokkols
